webkb,None,pooledDM,jm,None,beta=0.9,faculty,200,35,174,987
webkb,None,pooledDM,jm,None,beta=0.9,project,144,139,24,1089
webkb,None,pooledDM,jm,None,beta=0.9,student,465,85,79,767
webkb,None,pooledDM,ad,None,delta=1e-06,course,291,28,19,1058
webkb,None,pooledDM,ad,None,delta=1e-06,faculty,278,62,96,960
webkb,None,pooledDM,ad,None,delta=1e-06,project,132,58,36,1170
webkb,None,pooledDM,ad,None,delta=1e-06,student,473,74,71,778
webkb,None,pooledDM,ad,None,delta=1e-05,course,291,28,19,1058
webkb,None,pooledDM,ad,None,delta=1e-05,faculty,278,62,96,960
webkb,None,pooledDM,ad,None,delta=1e-05,project,132,58,36,1170
webkb,None,pooledDM,ad,None,delta=1e-05,student,473,74,71,778
webkb,None,pooledDM,ad,None,delta=0.0001,course,291,28,19,1058
webkb,None,pooledDM,ad,None,delta=0.0001,faculty,278,62,96,960
webkb,None,pooledDM,ad,None,delta=0.0001,project,132,58,36,1170
webkb,None,pooledDM,ad,None,delta=0.0001,student,473,74,71,778
webkb,None,pooledDM,ad,None,delta=0.001,course,291,28,19,1058
webkb,None,pooledDM,ad,None,delta=0.001,faculty,278,62,96,960
webkb,None,pooledDM,ad,None,delta=0.001,project,132,58,36,1170
webkb,None,pooledDM,ad,None,delta=0.001,student,473,74,71,778
webkb,None,pooledDM,ad,None,delta=0.01,course,291,28,19,1058
webkb,None,pooledDM,ad,None,delta=0.01,faculty,277,62,97,960
webkb,None,pooledDM,ad,None,delta=0.01,project,132,59,36,1169
webkb,None,pooledDM,ad,None,delta=0.01,student,473,74,71,778
webkb,None,pooledDM,ad,None,delta=0.1,course,290,28,20,1058
webkb,None,pooledDM,ad,None,delta=0.1,faculty,272,62,102,960
webkb,None,pooledDM,ad,None,delta=0.1,project,132,64,36,1164
webkb,None,pooledDM,ad,None,delta=0.1,student,473,75,71,777
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.1,course,290,28,20,1058
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.1,faculty,267,58,107,964
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.1,project,135,68,33,1160
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.1,student,472,78,72,774
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.2,course,289,30,21,1056
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.2,faculty,265,53,109,969
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.2,project,137,71,31,1157
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.2,student,473,78,71,774
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.30000000000000004,course,290,31,20,1055
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.30000000000000004,faculty,258,50,116,972
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.30000000000000004,project,139,75,29,1153
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.30000000000000004,student,475,78,69,774
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.4,course,290,32,20,1054
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.4,faculty,256,48,118,974
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.4,project,140,79,28,1149
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.4,student,474,77,70,775
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.5,course,290,33,20,1053
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.5,faculty,248,45,126,977
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.5,project,139,85,29,1143
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.5,student,476,80,68,772
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.6,course,290,34,20,1052
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.6,faculty,242,44,132,978
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.6,project,139,92,29,1136
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.6,student,474,81,70,771
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.7000000000000001,course,291,35,19,1051
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.7000000000000001,faculty,229,43,145,979
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.7000000000000001,project,140,99,28,1129
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.7000000000000001,student,472,87,72,765
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.8,course,291,36,19,1050
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.8,faculty,217,39,157,983
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.8,project,143,109,25,1119
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.8,student,472,89,72,763
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.9,course,291,37,19,1049
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.9,faculty,200,35,174,987
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.9,project,144,139,24,1089
webkb,None,pooledDM,ts,None,mu=0.1|beta=0.9,student,465,85,79,767
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.1,course,290,28,20,1058
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.1,faculty,267,58,107,964
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.1,project,135,68,33,1160
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.1,student,472,78,72,774
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.2,course,289,30,21,1056
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.2,faculty,265,53,109,969
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.2,project,137,71,31,1157
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.2,student,473,78,71,774
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.30000000000000004,course,290,31,20,1055
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.30000000000000004,faculty,258,50,116,972
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.30000000000000004,project,139,75,29,1153
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.30000000000000004,student,475,78,69,774
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.4,course,290,32,20,1054
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.4,faculty,256,48,118,974
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.4,project,140,79,28,1149
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.4,student,474,77,70,775
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.5,course,290,33,20,1053
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.5,faculty,248,45,126,977
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.5,project,139,85,29,1143
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.5,student,476,80,68,772
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.6,course,290,34,20,1052
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.6,faculty,242,44,132,978
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.6,project,139,92,29,1136
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.6,student,474,81,70,771
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.7000000000000001,course,291,35,19,1051
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.7000000000000001,faculty,229,43,145,979
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.7000000000000001,project,140,99,28,1129
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.7000000000000001,student,472,87,72,765
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.8,course,291,36,19,1050
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.8,faculty,217,39,157,983
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.8,project,143,109,25,1119
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.8,student,472,89,72,763
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.9,course,291,37,19,1049
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.9,faculty,200,35,174,987
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.9,project,144,139,24,1089
webkb,None,pooledDM,ts,None,mu=0.2|beta=0.9,student,465,85,79,767
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.1,course,290,28,20,1058
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.1,faculty,267,58,107,964
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.1,project,135,68,33,1160
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.1,student,472,78,72,774
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.2,course,289,30,21,1056
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.2,faculty,265,53,109,969
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.2,project,137,71,31,1157
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.2,student,473,78,71,774
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.30000000000000004,course,290,31,20,1055
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.30000000000000004,faculty,258,50,116,972
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.30000000000000004,project,139,75,29,1153
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.30000000000000004,student,475,78,69,774
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.4,course,290,32,20,1054
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.4,faculty,256,48,118,974
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.4,project,140,79,28,1149
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.4,student,474,77,70,775
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.5,course,290,33,20,1053
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.5,faculty,248,45,126,977
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.5,project,139,85,29,1143
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.5,student,476,80,68,772
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.6,course,290,34,20,1052
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.6,faculty,242,44,132,978
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.6,project,139,92,29,1136
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.6,student,474,81,70,771
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.7000000000000001,course,291,35,19,1051
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.7000000000000001,faculty,229,43,145,979
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.7000000000000001,project,140,99,28,1129
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.7000000000000001,student,472,87,72,765
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.8,course,291,36,19,1050
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.8,faculty,217,39,157,983
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.8,project,143,109,25,1119
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.8,student,472,89,72,763
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.9,course,291,37,19,1049
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.9,faculty,200,35,174,987
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.9,project,144,139,24,1089
webkb,None,pooledDM,ts,None,mu=0.30000000000000004|beta=0.9,student,465,85,79,767
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.1,course,290,28,20,1058
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.1,faculty,267,58,107,964
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.1,project,135,68,33,1160
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.1,student,472,78,72,774
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.2,course,289,30,21,1056
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.2,faculty,265,53,109,969
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.2,project,137,71,31,1157
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.2,student,473,78,71,774
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.30000000000000004,course,290,31,20,1055
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.30000000000000004,faculty,258,50,116,972
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.30000000000000004,project,139,75,29,1153
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.30000000000000004,student,475,78,69,774
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.4,course,290,32,20,1054
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.4,faculty,256,48,118,974
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.4,project,140,79,28,1149
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.4,student,474,77,70,775
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.5,course,290,33,20,1053
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.5,faculty,248,45,126,977
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.5,project,139,85,29,1143
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.5,student,476,80,68,772
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.6,course,290,34,20,1052
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.6,faculty,242,44,132,978
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.6,project,139,92,29,1136
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.6,student,474,81,70,771
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.7000000000000001,course,291,35,19,1051
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.7000000000000001,faculty,229,43,145,979
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.7000000000000001,project,140,99,28,1129
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.7000000000000001,student,472,87,72,765
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.8,course,291,36,19,1050
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.8,faculty,217,39,157,983
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.8,project,143,109,25,1119
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.8,student,472,89,72,763
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.9,course,291,37,19,1049
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.9,faculty,200,35,174,987
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.9,project,144,139,24,1089
webkb,None,pooledDM,ts,None,mu=0.4|beta=0.9,student,465,85,79,767
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.1,course,290,28,20,1058
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.1,faculty,267,58,107,964
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.1,project,135,68,33,1160
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.1,student,472,78,72,774
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.2,course,289,30,21,1056
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.2,faculty,265,53,109,969
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.2,project,137,71,31,1157
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.2,student,473,78,71,774
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.30000000000000004,course,290,31,20,1055
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.30000000000000004,faculty,258,50,116,972
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.30000000000000004,project,139,75,29,1153
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.30000000000000004,student,475,78,69,774
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.4,course,290,32,20,1054
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.4,faculty,256,48,118,974
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.4,project,140,79,28,1149
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.4,student,474,77,70,775
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.5,course,290,33,20,1053
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.5,faculty,248,45,126,977
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.5,project,139,85,29,1143
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.5,student,476,80,68,772
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.6,course,290,34,20,1052
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.6,faculty,242,44,132,978
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.6,project,139,92,29,1136
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.6,student,474,81,70,771
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.7000000000000001,course,291,35,19,1051
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.7000000000000001,faculty,229,43,145,979
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.7000000000000001,project,140,99,28,1129
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.7000000000000001,student,472,87,72,765
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.8,course,291,36,19,1050
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.8,faculty,217,39,157,983
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.8,project,143,109,25,1119
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.8,student,472,89,72,763
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.9,course,291,37,19,1049
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.9,faculty,200,35,174,987
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.9,project,144,139,24,1089
webkb,None,pooledDM,ts,None,mu=0.5|beta=0.9,student,465,85,79,767
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.1,course,290,28,20,1058
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.1,faculty,267,58,107,964
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.1,project,135,68,33,1160
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.1,student,472,78,72,774
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.2,course,289,30,21,1056
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.2,faculty,265,53,109,969
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.2,project,137,71,31,1157
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.2,student,473,78,71,774
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.30000000000000004,course,290,31,20,1055
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.30000000000000004,faculty,258,50,116,972
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.30000000000000004,project,139,75,29,1153
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.30000000000000004,student,475,78,69,774
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.4,course,290,32,20,1054
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.4,faculty,256,48,118,974
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.4,project,140,79,28,1149
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.4,student,474,77,70,775
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.5,course,290,33,20,1053
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.5,faculty,248,45,126,977
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.5,project,139,85,29,1143
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.5,student,476,80,68,772
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.6,course,290,34,20,1052
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.6,faculty,242,44,132,978
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.6,project,139,92,29,1136
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.6,student,474,81,70,771
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.7000000000000001,course,291,35,19,1051
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.7000000000000001,faculty,229,43,145,979
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.7000000000000001,project,140,99,28,1129
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.7000000000000001,student,472,87,72,765
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.8,course,291,36,19,1050
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.8,faculty,217,39,157,983
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.8,project,143,109,25,1119
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.8,student,472,89,72,763
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.9,course,291,37,19,1049
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.9,faculty,200,35,174,987
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.9,project,144,139,24,1089
webkb,None,pooledDM,ts,None,mu=0.6|beta=0.9,student,465,85,79,767
webkb,None,pooledDM,ts,None,mu=0.7000000000000001|beta=0.1,course,290,28,20,1058
webkb,None,pooledDM,ts,None,mu=0.7000000000000001|beta=0.1,faculty,267,58,107,964
